Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Joypurhat,-17,0.414744861328125
2015.0,2.0,Joypurhat,-16,6.403036168692556
2015.0,3.0,Joypurhat,-16,0.4335057306640625
2015.0,4.0,Joypurhat,-15,0.3915859810202206
2015.0,5.0,Joypurhat,-14,0.5358486782858456
2015.0,6.0,Joypurhat,-13,0.8535797336282169
2015.0,7.0,Joypurhat,-13,222.62598342580063
2015.0,8.0,Joypurhat,-13,26.16327984269684
2015.0,9.0,Joypurhat,-14,1.9013986580422795
2015.0,10.0,Joypurhat,-15,0.6446017409811581
2015.0,11.0,Joypurhat,-16,1.226055935546875
2015.0,12.0,Joypurhat,-17,0.5501568974609375
2016.0,1.0,Joypurhat,-17,6.542640865889247
2016.0,2.0,Joypurhat,-16,1.8467076040058208
2016.0,3.0,Joypurhat,-16,0.9109066855009191
2016.0,4.0,Joypurhat,-15,0.7875636185585171
2016.0,5.0,Joypurhat,-14,0.8966088090571384
2016.0,6.0,Joypurhat,-13,3.907298272051164
2016.0,7.0,Joypurhat,-13,359.5818774963691
2016.0,8.0,Joypurhat,-13,21.058276100892314
2016.0,9.0,Joypurhat,-14,1.3837981853170955
2016.0,10.0,Joypurhat,-15,1.103683523012408
2016.0,11.0,Joypurhat,-16,0.7792060825827205
2016.0,12.0,Joypurhat,-17,0.4058420791015625
2017.0,1.0,Joypurhat,-17,0.4869557705078125
2017.0,2.0,Joypurhat,-16,4.746223226459099
2017.0,3.0,Joypurhat,-16,0.5591412811619179
2017.0,4.0,Joypurhat,-15,0.8386022763671875
2017.0,5.0,Joypurhat,-14,0.97387437109375
2017.0,6.0,Joypurhat,-13,1.4635303097311583
2017.0,7.0,Joypurhat,-13,235.49088327728248
2017.0,8.0,Joypurhat,-13,97.4522191974188
2017.0,9.0,Joypurhat,-14,2.547238559283088
2017.0,10.0,Joypurhat,-15,1.175876243715533
2017.0,11.0,Joypurhat,-16,0.9414663403952206
2017.0,12.0,Joypurhat,-17,0.586116615234375
2018.0,1.0,Joypurhat,-17,0.6259531267807904
2018.0,2.0,Joypurhat,-16,5.106715444006588
2018.0,3.0,Joypurhat,-16,0.6080000044577205
2018.0,4.0,Joypurhat,-15,1.1131630753523283
2018.0,5.0,Joypurhat,-14,0.9563826916015625
2018.0,6.0,Joypurhat,-13,1.4967768095703124
2018.0,7.0,Joypurhat,-13,55.54390295543427
2018.0,8.0,Joypurhat,-13,108.52138260647217
2018.0,9.0,Joypurhat,-14,1.5904562525045955
2018.0,10.0,Joypurhat,-15,0.9377024267578125
2018.0,11.0,Joypurhat,-16,0.7213414404296875
2018.0,12.0,Joypurhat,-17,0.324661986328125
2019.0,1.0,Joypurhat,-17,0.6613492160424326
