Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Gaibandha,-17,81.65643177083338
2015.0,2.0,Gaibandha,-16,158.0184917896254
2015.0,3.0,Gaibandha,-16,155.3820584538181
2015.0,4.0,Gaibandha,-15,156.87306532042342
2015.0,5.0,Gaibandha,-14,193.65566975192604
2015.0,6.0,Gaibandha,-13,348.0010449659541
2015.0,7.0,Gaibandha,-13,343.37559161617236
2015.0,8.0,Gaibandha,-13,450.2823247382924
2015.0,9.0,Gaibandha,-14,476.3320417595896
2015.0,10.0,Gaibandha,-15,221.3507132219514
2015.0,11.0,Gaibandha,-16,194.18050034652626
2015.0,12.0,Gaibandha,-17,141.36473476343826
2016.0,1.0,Gaibandha,-17,60.451210321177996
2016.0,2.0,Gaibandha,-16,165.62240175396744
2016.0,3.0,Gaibandha,-16,200.86390815653712
2016.0,4.0,Gaibandha,-15,230.2266402339842
2016.0,5.0,Gaibandha,-14,245.63554339242864
2016.0,6.0,Gaibandha,-13,308.0949463833257
2016.0,7.0,Gaibandha,-13,654.165327614477
2016.0,8.0,Gaibandha,-13,374.7808571274888
2016.0,9.0,Gaibandha,-14,325.76702828279684
2016.0,10.0,Gaibandha,-15,298.9733889348843
2016.0,11.0,Gaibandha,-16,203.79313605115254
2016.0,12.0,Gaibandha,-17,152.78761707939643
2017.0,1.0,Gaibandha,-17,174.67973167220418
2017.0,2.0,Gaibandha,-16,209.72517924197672
2017.0,3.0,Gaibandha,-16,191.46754166771203
2017.0,4.0,Gaibandha,-15,226.90479223400712
2017.0,5.0,Gaibandha,-14,256.24180388697886
2017.0,6.0,Gaibandha,-13,302.50642097571193
2017.0,7.0,Gaibandha,-13,505.1319800484831
2017.0,8.0,Gaibandha,-13,675.5700805721896
2017.0,9.0,Gaibandha,-14,373.6222708619978
2017.0,10.0,Gaibandha,-15,303.02307995724556
2017.0,11.0,Gaibandha,-16,214.69725679121092
2017.0,12.0,Gaibandha,-17,166.7179944310468
2018.0,1.0,Gaibandha,-17,167.97860402705646
2018.0,2.0,Gaibandha,-16,217.6846761706916
2018.0,3.0,Gaibandha,-16,226.15338538625525
2018.0,4.0,Gaibandha,-15,226.94617456177238
2018.0,5.0,Gaibandha,-14,243.1429166914904
2018.0,6.0,Gaibandha,-13,293.4061987670726
2018.0,7.0,Gaibandha,-13,347.57863650723766
2018.0,8.0,Gaibandha,-13,403.2755300364809
2018.0,9.0,Gaibandha,-14,340.4761178099223
2018.0,10.0,Gaibandha,-15,251.05704926221654
2018.0,11.0,Gaibandha,-16,215.81949820369562
2018.0,12.0,Gaibandha,-17,156.03371872706794
2019.0,1.0,Gaibandha,-17,168.62675155507048
2019.0,2.0,Gaibandha,-16,191.6178405104014
2019.0,3.0,Gaibandha,-16,195.28595397223498
2019.0,4.0,Gaibandha,-15,175.97815197726712
2019.0,5.0,Gaibandha,-14,217.61156687703732
2019.0,6.0,Gaibandha,-13,228.75326499620093
2019.0,7.0,Gaibandha,-13,666.4190154932307
2019.0,8.0,Gaibandha,-13,415.88807380795
2019.0,9.0,Gaibandha,-14,315.85098667030854
2019.0,10.0,Gaibandha,-15,270.9762851239775
2019.0,11.0,Gaibandha,-16,205.30489818179007
2019.0,12.0,Gaibandha,-17,163.07101520598962
2020.0,1.0,Gaibandha,-17,141.53356659386117
2020.0,2.0,Gaibandha,-16,186.99961556259956
2020.0,3.0,Gaibandha,-16,193.2128640589537
2020.0,4.0,Gaibandha,-15,199.81565285252762
2020.0,5.0,Gaibandha,-14,215.12941991254988
2020.0,6.0,Gaibandha,-13,324.6995460322112
2020.0,7.0,Gaibandha,-13,696.0981294678057
2020.0,8.0,Gaibandha,-13,479.01767619837966
2020.0,9.0,Gaibandha,-14,396.50693743852224
2020.0,10.0,Gaibandha,-15,304.0422034750767
2020.0,11.0,Gaibandha,-16,224.7391425772326
2020.0,12.0,Gaibandha,-17,177.61077227410766
2021.0,1.0,Gaibandha,-17,163.25429523109287
2021.0,2.0,Gaibandha,-16,206.36307704502912
2021.0,3.0,Gaibandha,-16,227.3452385924171
2021.0,4.0,Gaibandha,-15,285.76970655312476
2021.0,5.0,Gaibandha,-14,259.6360843344284
2021.0,6.0,Gaibandha,-13,294.85157116068063
2021.0,7.0,Gaibandha,-13,382.3697046929374
2021.0,8.0,Gaibandha,-13,371.1677316466831
2021.0,9.0,Gaibandha,-14,323.3210320829923
2021.0,10.0,Gaibandha,-15,264.3766652864353
2021.0,11.0,Gaibandha,-16,194.55310061128588
2021.0,12.0,Gaibandha,-17,168.86334775805372
2022.0,1.0,Gaibandha,-17,168.74035708840384
2022.0,2.0,Gaibandha,-16,182.65089255610815
2022.0,3.0,Gaibandha,-16,205.25374687009796
2022.0,4.0,Gaibandha,-15,223.9437024873621
2022.0,5.0,Gaibandha,-14,236.77223054553843
2022.0,6.0,Gaibandha,-13,431.16278503257837
2022.0,7.0,Gaibandha,-13,330.50095235459156
2022.0,8.0,Gaibandha,-13,343.0236167960743
2022.0,9.0,Gaibandha,-14,297.32070124279636
2022.0,10.0,Gaibandha,-15,271.8335227926009
2022.0,11.0,Gaibandha,-16,204.50787246716442
2022.0,12.0,Gaibandha,-17,148.48949508226872
2023.0,1.0,Gaibandha,-17,157.4207162338924
2023.0,2.0,Gaibandha,-16,191.8711485307137
2023.0,3.0,Gaibandha,-16,205.3498043267308
2023.0,4.0,Gaibandha,-15,235.45922084468054
2023.0,5.0,Gaibandha,-14,262.61072803691786
2023.0,6.0,Gaibandha,-13,280.27314269729567
2023.0,7.0,Gaibandha,-13,364.27344852045724
2023.0,8.0,Gaibandha,-13,450.6369530240995
2023.0,9.0,Gaibandha,-14,297.7010325288678
2023.0,10.0,Gaibandha,-15,284.61093890380624
2023.0,11.0,Gaibandha,-16,201.22743893804756
2023.0,12.0,Gaibandha,-17,145.03485406706503
2024.0,1.0,Gaibandha,-17,152.88963809235977
2024.0,2.0,Gaibandha,-16,197.33569989557284
2024.0,3.0,Gaibandha,-16,183.2765175723116
2024.0,4.0,Gaibandha,-15,216.76639331027118
2024.0,5.0,Gaibandha,-14,199.2094105962316
2024.0,6.0,Gaibandha,-13,287.56634570683167
2024.0,7.0,Gaibandha,-13,479.5729198869595
2024.0,8.0,Gaibandha,-13,391.134279888024
2024.0,9.0,Gaibandha,-14,278.97789119657966
2024.0,10.0,Gaibandha,-15,273.8787020629596
2024.0,11.0,Gaibandha,-16,195.41483646562122
2024.0,12.0,Gaibandha,-17,155.595207493976
2025.0,1.0,Gaibandha,-17,167.97948061839384
2025.0,2.0,Gaibandha,-16,195.83712639474192
2025.0,3.0,Gaibandha,-16,213.18405217641313
2025.0,4.0,Gaibandha,-15,225.1596750160271
2025.0,5.0,Gaibandha,-14,246.1868612521637
2025.0,6.0,Gaibandha,-13,362.43272513871705
2025.0,7.0,Gaibandha,-13,308.13442525266885
2025.0,8.0,Gaibandha,-13,402.9234889208098
2025.0,9.0,Gaibandha,-14,308.1653615329767
2025.0,10.0,Gaibandha,-15,247.55092764366194
2025.0,11.0,Gaibandha,-16,207.9827237674824
2025.0,12.0,Gaibandha,-17,154.58576085766316
2015.0,1.0,Kurigram,-17,171.10374870542276
2015.0,2.0,Kurigram,-16,311.9862526414944
2015.0,3.0,Kurigram,-16,317.6606111415405
2015.0,4.0,Kurigram,-15,293.35335129413687
2015.0,5.0,Kurigram,-14,335.83825042754694
2015.0,6.0,Kurigram,-13,507.3702144286875
2015.0,7.0,Kurigram,-13,564.5894509344703
2015.0,8.0,Kurigram,-13,752.6938753858075
2015.0,9.0,Kurigram,-14,568.9127664766878
2015.0,10.0,Kurigram,-15,359.06155188876
2015.0,11.0,Kurigram,-16,332.14994074299545
2015.0,12.0,Kurigram,-17,263.68345075141303
2016.0,1.0,Kurigram,-17,0.0
2016.0,2.0,Kurigram,-16,315.3394875382622
2016.0,3.0,Kurigram,-16,376.97587379359646
2016.0,4.0,Kurigram,-15,388.0351773885683
2016.0,5.0,Kurigram,-14,411.4376584672563
2016.0,6.0,Kurigram,-13,522.5535904642765
2016.0,7.0,Kurigram,-13,946.5807429607776
2016.0,8.0,Kurigram,-13,564.584580613376
2016.0,9.0,Kurigram,-14,523.9289603557326
2016.0,10.0,Kurigram,-15,456.4426937477901
2016.0,11.0,Kurigram,-16,330.56258455951684
2016.0,12.0,Kurigram,-17,259.5670816615808
2017.0,1.0,Kurigram,-17,279.1157549866231
2017.0,2.0,Kurigram,-16,347.68286739787857
2017.0,3.0,Kurigram,-16,298.91986917256054
2017.0,4.0,Kurigram,-15,361.6637484536612
2017.0,5.0,Kurigram,-14,398.93994364632346
2017.0,6.0,Kurigram,-13,466.0938985876222
2017.0,7.0,Kurigram,-13,637.5450101070957
2017.0,8.0,Kurigram,-13,755.4756166048746
2017.0,9.0,Kurigram,-14,549.5204914345849
2017.0,10.0,Kurigram,-15,436.8952684075746
2017.0,11.0,Kurigram,-16,347.9771210076708
2017.0,12.0,Kurigram,-17,289.1473897894876
2018.0,1.0,Kurigram,-17,280.0437811817136
2018.0,2.0,Kurigram,-16,350.9676481201402
2018.0,3.0,Kurigram,-16,383.7518841176468
2018.0,4.0,Kurigram,-15,348.51601023766835
2018.0,5.0,Kurigram,-14,368.85474969105377
2018.0,6.0,Kurigram,-13,443.5189076753634
