Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Meherpur,-17,1.758443259765625
2015.0,2.0,Meherpur,-16,1.8765404599609374
2015.0,3.0,Meherpur,-16,0.965708359375
2015.0,4.0,Meherpur,-15,1.652089630327053
2015.0,5.0,Meherpur,-14,0.9887048946614583
2015.0,6.0,Meherpur,-13,5.70640742789522
2015.0,7.0,Meherpur,-13,7.633510371392463
2015.0,8.0,Meherpur,-13,8.448568022108608
2015.0,9.0,Meherpur,-14,2.679574150861672
2015.0,10.0,Meherpur,-15,3.6803894530101102
2015.0,11.0,Meherpur,-16,1.5730938695350796
2015.0,12.0,Meherpur,-17,1.9409266780292587
2016.0,1.0,Meherpur,-17,0.0
2016.0,2.0,Meherpur,-16,2.436551271158854
2016.0,3.0,Meherpur,-16,1.2716082645680147
2016.0,4.0,Meherpur,-15,3.214916717735141
2016.0,5.0,Meherpur,-14,3.5574219897326897
2016.0,6.0,Meherpur,-13,2.6499068032437187
2016.0,7.0,Meherpur,-13,8.965318706334251
2016.0,8.0,Meherpur,-13,16.158075877933516
2016.0,9.0,Meherpur,-14,4.763328701275276
2016.0,10.0,Meherpur,-15,3.7626795985485604
2016.0,11.0,Meherpur,-16,2.8422297295189947
2016.0,12.0,Meherpur,-17,2.314305692911305
2017.0,1.0,Meherpur,-17,2.2249173582299324
2017.0,2.0,Meherpur,-16,2.620669790716912
2017.0,3.0,Meherpur,-16,2.256535652412684
2017.0,4.0,Meherpur,-15,3.2727182988434436
2017.0,5.0,Meherpur,-14,3.0840365297909007
2017.0,6.0,Meherpur,-13,4.522967120002297
2017.0,7.0,Meherpur,-13,14.061349505564488
2017.0,8.0,Meherpur,-13,18.27779696919424
2017.0,9.0,Meherpur,-14,7.8432631865387545
2017.0,10.0,Meherpur,-15,4.917161238629749
2017.0,11.0,Meherpur,-16,3.9397748187117037
2017.0,12.0,Meherpur,-17,2.521095361584712
2018.0,1.0,Meherpur,-17,2.789415948946844
2018.0,2.0,Meherpur,-16,3.285000663817402
2018.0,3.0,Meherpur,-16,2.675821050658701
2018.0,4.0,Meherpur,-15,3.2293970755667893
2018.0,5.0,Meherpur,-14,3.8397078457146137
2018.0,6.0,Meherpur,-13,5.210775404384957
2018.0,7.0,Meherpur,-13,6.448189552198222
2018.0,8.0,Meherpur,-13,8.04954169061734
2018.0,9.0,Meherpur,-14,4.674483972012867
2018.0,10.0,Meherpur,-15,3.619867777493106
2018.0,11.0,Meherpur,-16,3.0086570613855694
2018.0,12.0,Meherpur,-17,2.1593655654296877
2019.0,1.0,Meherpur,-17,2.2409711365349265
2019.0,2.0,Meherpur,-16,2.784908615303309
2019.0,3.0,Meherpur,-16,2.201786577217371
2019.0,4.0,Meherpur,-15,2.53120456451057
2019.0,5.0,Meherpur,-14,3.4624899217026655
2019.0,6.0,Meherpur,-13,5.487342241796876
2019.0,7.0,Meherpur,-13,5.940983588748468
2019.0,8.0,Meherpur,-13,5.83997544887791
2019.0,9.0,Meherpur,-14,3.2950917298445157
2019.0,10.0,Meherpur,-15,2.467317998736213
2019.0,11.0,Meherpur,-16,2.0589628556525734
2019.0,12.0,Meherpur,-17,1.8038788654181985
