Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Khagrachhari,-17,1.020981349911918
2015.0,2.0,Khagrachhari,-16,1.3471331318359374
2015.0,3.0,Khagrachhari,-16,0.23829091796875
2015.0,4.0,Khagrachhari,-15,0.0824141708984375
2015.0,5.0,Khagrachhari,-14,0.2749847607421875
2015.0,6.0,Khagrachhari,-13,1.2639657399471507
2015.0,7.0,Khagrachhari,-13,1.21900676953125
2015.0,8.0,Khagrachhari,-13,10.15452709429764
2015.0,9.0,Khagrachhari,-14,10.713661415816482
2015.0,10.0,Khagrachhari,-15,8.99086179642693
2015.0,11.0,Khagrachhari,-16,5.826704725045956
2015.0,12.0,Khagrachhari,-17,4.34441806851639
2016.0,1.0,Khagrachhari,-17,3.0243326130821075
2016.0,2.0,Khagrachhari,-16,2.8938856668198527
2016.0,3.0,Khagrachhari,-16,0.183285693359375
2016.0,4.0,Khagrachhari,-15,0.43022443359375
2016.0,5.0,Khagrachhari,-14,0.5581954677734375
2016.0,6.0,Khagrachhari,-13,0.7731571043198529
2016.0,7.0,Khagrachhari,-13,4.833644876011029
2016.0,8.0,Khagrachhari,-13,8.113280583620558
2016.0,9.0,Khagrachhari,-14,8.37611452165671
2016.0,10.0,Khagrachhari,-15,9.093049775949753
2016.0,11.0,Khagrachhari,-16,6.924719430365349
2016.0,12.0,Khagrachhari,-17,5.110079195013786
2017.0,1.0,Khagrachhari,-17,3.6370536621783085
2017.0,2.0,Khagrachhari,-16,1.8865477910462622
2017.0,3.0,Khagrachhari,-16,0.614190341796875
2017.0,4.0,Khagrachhari,-15,0.256621576171875
2017.0,5.0,Khagrachhari,-14,0.7365912582682292
2017.0,6.0,Khagrachhari,-13,2.600031079384957
2017.0,7.0,Khagrachhari,-13,11.052553688916971
2017.0,8.0,Khagrachhari,-13,10.83874475212163
2017.0,9.0,Khagrachhari,-14,106.8584927420994
2017.0,10.0,Khagrachhari,-15,8.868569240203739
2017.0,11.0,Khagrachhari,-16,7.753526360899204
2017.0,12.0,Khagrachhari,-17,5.8746377124425555
2018.0,1.0,Khagrachhari,-17,4.622694705373009
2018.0,2.0,Khagrachhari,-16,3.519016118282782
2018.0,3.0,Khagrachhari,-16,0.9624394443359375
2018.0,4.0,Khagrachhari,-15,0.6407703564453125
2018.0,5.0,Khagrachhari,-14,1.3370669821806065
2018.0,6.0,Khagrachhari,-13,9.231661032295495
2018.0,7.0,Khagrachhari,-13,9.662447235887715
2018.0,8.0,Khagrachhari,-13,11.185271509972427
2018.0,9.0,Khagrachhari,-14,8.858883670503984
2018.0,10.0,Khagrachhari,-15,7.583378998115808
2018.0,11.0,Khagrachhari,-16,5.902007304258579
2018.0,12.0,Khagrachhari,-17,4.318511424800858
2019.0,1.0,Khagrachhari,-17,2.8907509453622855
2019.0,2.0,Khagrachhari,-16,1.8730997542087928
2019.0,3.0,Khagrachhari,-16,0.723732595703125
2019.0,4.0,Khagrachhari,-15,0.8734272963541667
2019.0,5.0,Khagrachhari,-14,1.2661445580729167
2019.0,6.0,Khagrachhari,-13,2.4696747451171874
2019.0,7.0,Khagrachhari,-13,10.94571535514706
2019.0,8.0,Khagrachhari,-13,11.334225707222732
2019.0,9.0,Khagrachhari,-14,8.780061492723652
2019.0,10.0,Khagrachhari,-15,7.404637771783088
2019.0,11.0,Khagrachhari,-16,5.745950050972732
2019.0,12.0,Khagrachhari,-17,2.6529676118795957
2020.0,1.0,Khagrachhari,-17,1.5472396738970586
2020.0,2.0,Khagrachhari,-16,0.8249794091796875
2020.0,3.0,Khagrachhari,-16,0.220004982421875
2020.0,4.0,Khagrachhari,-15,0.2291727197265625
2020.0,5.0,Khagrachhari,-14,0.43953033203125
2020.0,6.0,Khagrachhari,-13,2.199993647223499
2020.0,7.0,Khagrachhari,-13,1.774463603370098
2020.0,8.0,Khagrachhari,-13,1.3248787955652572
2020.0,9.0,Khagrachhari,-14,1.4482736857958025
2020.0,10.0,Khagrachhari,-15,5.394225874034927
2020.0,11.0,Khagrachhari,-16,5.076281520450368
2020.0,12.0,Khagrachhari,-17,2.5918529207184435
2021.0,1.0,Khagrachhari,-17,1.5526668118259805
2021.0,2.0,Khagrachhari,-16,1.1275392490234375
2021.0,3.0,Khagrachhari,-16,0.3116619501953125
2021.0,4.0,Khagrachhari,-15,0.3208062412109375
2021.0,5.0,Khagrachhari,-14,0.5220750556640625
2021.0,6.0,Khagrachhari,-13,0.925415095703125
2021.0,7.0,Khagrachhari,-13,1.0861962721277574
2021.0,8.0,Khagrachhari,-13,4.49810925859758
2021.0,9.0,Khagrachhari,-14,7.762378478814338
2021.0,10.0,Khagrachhari,-15,7.484835319435509
2021.0,11.0,Khagrachhari,-16,5.6359409132774205
2021.0,12.0,Khagrachhari,-17,3.664454223448989
2022.0,1.0,Khagrachhari,-17,2.0205121235983454
2022.0,2.0,Khagrachhari,-16,1.1681904643229166
2022.0,3.0,Khagrachhari,-16,0.421582328125
2022.0,4.0,Khagrachhari,-15,0.3022818154296875
2022.0,5.0,Khagrachhari,-14,0.3664994814453125
2022.0,6.0,Khagrachhari,-13,0.5773864697265625
2022.0,7.0,Khagrachhari,-13,1.8801708989774815
2022.0,8.0,Khagrachhari,-13,3.723758434497549
2022.0,9.0,Khagrachhari,-14,1.895567965625
2022.0,10.0,Khagrachhari,-15,1.3693075188572303
2022.0,11.0,Khagrachhari,-16,0.5408394697265625
2022.0,12.0,Khagrachhari,-17,0.3024056669921875
2023.0,1.0,Khagrachhari,-17,0.1832892724609375
2023.0,2.0,Khagrachhari,-16,0.2657926455078125
2023.0,3.0,Khagrachhari,-16,0.2473794052734375
2023.0,4.0,Khagrachhari,-15,0.35698425659466915
2023.0,5.0,Khagrachhari,-14,0.5764887900390625
2023.0,6.0,Khagrachhari,-13,0.3482909716796875
2023.0,7.0,Khagrachhari,-13,0.81464429296875
2023.0,8.0,Khagrachhari,-13,8.199501921844362
2023.0,9.0,Khagrachhari,-14,9.86156176226639
2023.0,10.0,Khagrachhari,-15,8.044108404396447
2023.0,11.0,Khagrachhari,-16,4.237679528615196
2023.0,12.0,Khagrachhari,-17,1.9655049966452205
2024.0,1.0,Khagrachhari,-17,0.467518748046875
2024.0,2.0,Khagrachhari,-16,0.28416008203125
2024.0,3.0,Khagrachhari,-16,0.1466658876953125
2024.0,4.0,Khagrachhari,-15,0.6493266123046875
2024.0,5.0,Khagrachhari,-14,0.3968324673368566
2024.0,6.0,Khagrachhari,-13,1.6024728095703125
2024.0,7.0,Khagrachhari,-13,5.9417838392616416
2024.0,8.0,Khagrachhari,-13,8.969085090169271
2024.0,9.0,Khagrachhari,-14,12.123179198567707
2024.0,10.0,Khagrachhari,-15,9.577800465425858
2024.0,11.0,Khagrachhari,-16,4.732671487599571
2024.0,12.0,Khagrachhari,-17,2.4546947061236213
2025.0,1.0,Khagrachhari,-17,1.30174853515625
2025.0,2.0,Khagrachhari,-16,0.614126556640625
2025.0,3.0,Khagrachhari,-16,0.1741711181640625
2025.0,4.0,Khagrachhari,-15,0.4123062587890625
2025.0,5.0,Khagrachhari,-14,0.6861782392578125
2025.0,6.0,Khagrachhari,-13,6.93885319632736
2025.0,7.0,Khagrachhari,-13,7.610341590356925
2025.0,8.0,Khagrachhari,-13,12.855772147529873
2025.0,9.0,Khagrachhari,-14,11.345783989001225
2025.0,10.0,Khagrachhari,-15,9.588657974065564
