Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Sylhet,-17,45.19538064441251
2015.0,2.0,Sylhet,-16,172.7299676129519
2015.0,3.0,Sylhet,-16,25.93708535283778
2015.0,4.0,Sylhet,-15,50.85478188264017
2015.0,5.0,Sylhet,-14,173.72537223353632
2015.0,6.0,Sylhet,-13,1115.8450629915337
2015.0,7.0,Sylhet,-13,552.7969677851105
2015.0,8.0,Sylhet,-13,1037.1658262164178
2015.0,9.0,Sylhet,-14,884.0324290007703
2015.0,10.0,Sylhet,-15,232.05052811192562
2015.0,11.0,Sylhet,-16,131.75907623961777
2015.0,12.0,Sylhet,-17,103.86619499640771
2016.0,1.0,Sylhet,-17,59.53558976755514
2016.0,2.0,Sylhet,-16,53.58350188400352
2016.0,3.0,Sylhet,-16,31.494461576845904
2016.0,4.0,Sylhet,-15,513.1247859067323
2016.0,5.0,Sylhet,-14,760.7239991055109
2016.0,6.0,Sylhet,-13,862.6760802756362
2016.0,7.0,Sylhet,-13,1194.6658006804078
2016.0,8.0,Sylhet,-13,515.0315906307176
2016.0,9.0,Sylhet,-14,519.1499044188648
2016.0,10.0,Sylhet,-15,298.58793557980994
2016.0,11.0,Sylhet,-16,203.829534680147
2016.0,12.0,Sylhet,-17,108.67032844765623
2017.0,1.0,Sylhet,-17,66.03061310022976
2017.0,2.0,Sylhet,-16,42.47869700225566
2017.0,3.0,Sylhet,-16,39.871560258942225
2017.0,4.0,Sylhet,-15,724.7188845395527
2017.0,5.0,Sylhet,-14,496.73318218271675
2017.0,6.0,Sylhet,-13,1142.3975534814426
2017.0,7.0,Sylhet,-13,1209.8774748126664
2017.0,8.0,Sylhet,-13,1018.0414803587666
2017.0,9.0,Sylhet,-14,743.0400603772867
2017.0,10.0,Sylhet,-15,464.49952453528624
2017.0,11.0,Sylhet,-16,287.66910219830714
2017.0,12.0,Sylhet,-17,163.65986169443545
2018.0,1.0,Sylhet,-17,79.48556040224418
2018.0,2.0,Sylhet,-16,56.86022250894607
2018.0,3.0,Sylhet,-16,45.67195883935353
2018.0,4.0,Sylhet,-15,63.29737291585093
2018.0,5.0,Sylhet,-14,377.1820258078279
2018.0,6.0,Sylhet,-13,1116.6892668413343
2018.0,7.0,Sylhet,-13,1024.0891150718107
2018.0,8.0,Sylhet,-13,699.4327614404298
2018.0,9.0,Sylhet,-14,485.0020792628215
2018.0,10.0,Sylhet,-15,262.1139169383156
2018.0,11.0,Sylhet,-16,159.5902646013097
2018.0,12.0,Sylhet,-17,88.78596519501383
2019.0,1.0,Sylhet,-17,48.46294702142308
2019.0,2.0,Sylhet,-16,40.88621490245865
2019.0,3.0,Sylhet,-16,37.572933314981604
2019.0,4.0,Sylhet,-15,45.90391672541357
2019.0,5.0,Sylhet,-14,239.49471009635027
2019.0,6.0,Sylhet,-13,423.2102241811963
2019.0,7.0,Sylhet,-13,1462.4040979457818
2019.0,8.0,Sylhet,-13,670.6999378273439
2019.0,9.0,Sylhet,-14,380.8425479009761
2019.0,10.0,Sylhet,-15,278.5895258524012
2019.0,11.0,Sylhet,-16,172.37737223399589
2019.0,12.0,Sylhet,-17,80.92067508221126
2020.0,1.0,Sylhet,-17,52.33483823277035
2020.0,2.0,Sylhet,-16,42.39674074122241
2020.0,3.0,Sylhet,-16,34.99123510860907
2020.0,4.0,Sylhet,-15,38.396566485098795
2020.0,5.0,Sylhet,-14,274.1357319222811
2020.0,6.0,Sylhet,-13,955.1309489956878
2020.0,7.0,Sylhet,-13,1496.8292774392062
2020.0,8.0,Sylhet,-13,834.7553004014096
2020.0,9.0,Sylhet,-14,702.3229764296267
2020.0,10.0,Sylhet,-15,429.9516938544995
2020.0,11.0,Sylhet,-16,214.0445184620825
2020.0,12.0,Sylhet,-17,110.34477751329284
2021.0,1.0,Sylhet,-17,51.90951023291587
2021.0,2.0,Sylhet,-16,69.23497445479092
2021.0,3.0,Sylhet,-16,49.06450861916359
2021.0,4.0,Sylhet,-15,49.557252606437636
2021.0,5.0,Sylhet,-14,83.37582954322153
2021.0,6.0,Sylhet,-13,389.2336080617645
2021.0,7.0,Sylhet,-13,817.8435820042857
2021.0,8.0,Sylhet,-13,994.6784638414413
2021.0,9.0,Sylhet,-14,351.05946204328643
2021.0,10.0,Sylhet,-15,205.23599183009335
2021.0,11.0,Sylhet,-16,116.6334046089231
2021.0,12.0,Sylhet,-17,74.4614825586972
2022.0,1.0,Sylhet,-17,43.848132536722545
2022.0,2.0,Sylhet,-16,38.45829390431221
2022.0,3.0,Sylhet,-16,35.012160213893985
2022.0,4.0,Sylhet,-15,233.15702472635587
2022.0,5.0,Sylhet,-14,1070.0279516412916
2022.0,6.0,Sylhet,-13,1814.0714865617804
2022.0,7.0,Sylhet,-13,1453.0569812548915
2022.0,8.0,Sylhet,-13,782.1741279226101
2022.0,9.0,Sylhet,-14,599.9369826019148
2022.0,10.0,Sylhet,-15,447.21778497054623
2022.0,11.0,Sylhet,-16,251.48784168952585
2022.0,12.0,Sylhet,-17,137.30195573457797
2023.0,1.0,Sylhet,-17,61.37285078846505
2023.0,2.0,Sylhet,-16,45.64422465862819
2023.0,3.0,Sylhet,-16,35.35308068268613
2023.0,4.0,Sylhet,-15,55.084728792122384
2023.0,5.0,Sylhet,-14,89.5055752393842
2023.0,6.0,Sylhet,-13,989.4834685483613
2023.0,7.0,Sylhet,-13,1065.5703154025277
2023.0,8.0,Sylhet,-13,819.0901631464507
2023.0,9.0,Sylhet,-14,414.38656627260633
2023.0,10.0,Sylhet,-15,375.4700470303269
2023.0,11.0,Sylhet,-16,175.50954740568702
2023.0,12.0,Sylhet,-17,120.40322208263251
2024.0,1.0,Sylhet,-17,61.30670705523896
2024.0,2.0,Sylhet,-16,41.780747541831325
2024.0,3.0,Sylhet,-16,36.96016718485753
2024.0,4.0,Sylhet,-15,87.24309106990276
2024.0,5.0,Sylhet,-14,150.5569849697381
2024.0,6.0,Sylhet,-13,1769.417075748362
2024.0,7.0,Sylhet,-13,1688.7936615405642
2024.0,8.0,Sylhet,-13,1144.596488540956
2024.0,9.0,Sylhet,-14,569.6613801648242
2024.0,10.0,Sylhet,-15,436.3642406159313
2024.0,11.0,Sylhet,-16,242.84481561099108
2024.0,12.0,Sylhet,-17,127.21840392782245
2025.0,1.0,Sylhet,-17,54.97638015282244
2025.0,2.0,Sylhet,-16,55.498113912580415
2025.0,3.0,Sylhet,-16,35.060321119646154
2025.0,4.0,Sylhet,-15,49.055267331322746
2025.0,5.0,Sylhet,-14,290.25783589077827
2025.0,6.0,Sylhet,-13,1179.6412205399668
2025.0,7.0,Sylhet,-13,756.5209308039445
2025.0,8.0,Sylhet,-13,785.4774126243536
2025.0,9.0,Sylhet,-14,450.7467055414022
2025.0,10.0,Sylhet,-15,312.26535283532456
2025.0,11.0,Sylhet,-16,170.63076061754745
2025.0,12.0,Sylhet,-17,106.42800103894376
