Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Munshiganj,-17,68.3285882459406
2015.0,2.0,Munshiganj,-16,69.67945458861064
2015.0,3.0,Munshiganj,-16,66.7386212024816
2015.0,4.0,Munshiganj,-15,66.502321121021
2015.0,5.0,Munshiganj,-14,81.18252994607454
2015.0,6.0,Munshiganj,-13,182.4369009121286
2015.0,7.0,Munshiganj,-13,134.0111903546033
2015.0,8.0,Munshiganj,-13,121.32987027361753
2015.0,9.0,Munshiganj,-14,117.95664285013412
2015.0,10.0,Munshiganj,-15,88.08093048174017
2015.0,11.0,Munshiganj,-16,73.10308989167049
2015.0,12.0,Munshiganj,-17,68.8268827118796
2016.0,1.0,Munshiganj,-17,1.1891956299823834
2016.0,2.0,Munshiganj,-16,65.19720459961704
2016.0,3.0,Munshiganj,-16,63.025068740513944
2016.0,4.0,Munshiganj,-15,82.19671332264474
2016.0,5.0,Munshiganj,-14,103.4332895612056
2016.0,6.0,Munshiganj,-13,129.36781410483312
2016.0,7.0,Munshiganj,-13,181.9906137531939
2016.0,8.0,Munshiganj,-13,151.01703896491654
2016.0,9.0,Munshiganj,-14,116.45338956336552
2016.0,10.0,Munshiganj,-15,96.25017745333187
2016.0,11.0,Munshiganj,-16,79.49699977444858
2016.0,12.0,Munshiganj,-17,68.9160503837738
2017.0,1.0,Munshiganj,-17,61.61711491706876
2017.0,2.0,Munshiganj,-16,64.75276034800858
2017.0,3.0,Munshiganj,-16,63.31357240828738
2017.0,4.0,Munshiganj,-15,72.6875307667701
2017.0,5.0,Munshiganj,-14,82.87768745035618
2017.0,6.0,Munshiganj,-13,99.30623043418734
2017.0,7.0,Munshiganj,-13,120.81648317108997
2017.0,8.0,Munshiganj,-13,124.0828097836627
2017.0,9.0,Munshiganj,-14,104.49911683766085
2017.0,10.0,Munshiganj,-15,92.15479446467141
2017.0,11.0,Munshiganj,-16,78.44593126177237
2017.0,12.0,Munshiganj,-17,62.689876962595726
2018.0,1.0,Munshiganj,-17,62.99040655536918
2018.0,2.0,Munshiganj,-16,64.14963713901271
2018.0,3.0,Munshiganj,-16,65.42049951325446
2018.0,4.0,Munshiganj,-15,67.99257948041516
2018.0,5.0,Munshiganj,-14,76.51163846089922
2018.0,6.0,Munshiganj,-13,94.45105936385576
2018.0,7.0,Munshiganj,-13,118.31572071874237
2018.0,8.0,Munshiganj,-13,109.01563690408244
2018.0,9.0,Munshiganj,-14,99.27897344663761
2018.0,10.0,Munshiganj,-15,76.1639142388098
2018.0,11.0,Munshiganj,-16,69.80828057048868
2018.0,12.0,Munshiganj,-17,62.3661257254902
2019.0,1.0,Munshiganj,-17,61.53827859980465
2019.0,2.0,Munshiganj,-16,64.19283421553308
2019.0,3.0,Munshiganj,-16,64.47715668340992
2019.0,4.0,Munshiganj,-15,67.24121416178
2019.0,5.0,Munshiganj,-14,80.33945328266697
2019.0,6.0,Munshiganj,-13,85.86879692044651
2019.0,7.0,Munshiganj,-13,137.6672209406518
2019.0,8.0,Munshiganj,-13,123.40514334831492
2019.0,9.0,Munshiganj,-14,97.57966552310432
2019.0,10.0,Munshiganj,-15,86.83655901427309
2019.0,11.0,Munshiganj,-16,74.35128955062808
2019.0,12.0,Munshiganj,-17,67.17106700516621
2020.0,1.0,Munshiganj,-17,65.03904192728628
2020.0,2.0,Munshiganj,-16,68.37625616621479
2020.0,3.0,Munshiganj,-16,67.3670449017348
2020.0,4.0,Munshiganj,-15,72.64021979765626
2020.0,5.0,Munshiganj,-14,78.30042901168424
2020.0,6.0,Munshiganj,-13,107.51507071732921
2020.0,7.0,Munshiganj,-13,173.371289533613
2020.0,8.0,Munshiganj,-13,179.5481187291363
2020.0,9.0,Munshiganj,-14,143.89718274408705
2020.0,10.0,Munshiganj,-15,120.89544594713159
2020.0,11.0,Munshiganj,-16,93.8568658130821
2020.0,12.0,Munshiganj,-17,80.11589680656785
2021.0,1.0,Munshiganj,-17,76.20537515230161
2021.0,2.0,Munshiganj,-16,78.34591488215378
2021.0,3.0,Munshiganj,-16,78.12790434707033
2021.0,4.0,Munshiganj,-15,88.03321200567552
2021.0,5.0,Munshiganj,-14,91.00842652709487
2021.0,6.0,Munshiganj,-13,125.359734884172
2021.0,7.0,Munshiganj,-13,127.84080607156855
2021.0,8.0,Munshiganj,-13,124.02294451870401
2021.0,9.0,Munshiganj,-14,125.60253511395904
2021.0,10.0,Munshiganj,-15,108.69919179851026
2021.0,11.0,Munshiganj,-16,94.54535609646524
2021.0,12.0,Munshiganj,-17,84.67438181405873
2022.0,1.0,Munshiganj,-17,82.3194218066292
2022.0,2.0,Munshiganj,-16,82.9966690203662
2022.0,3.0,Munshiganj,-16,80.48071388386182
2022.0,4.0,Munshiganj,-15,96.03316982911305
2022.0,5.0,Munshiganj,-14,105.77477458247162
2022.0,6.0,Munshiganj,-13,157.58549903214225
2022.0,7.0,Munshiganj,-13,145.21624993317238
2022.0,8.0,Munshiganj,-13,133.89884844756804
2022.0,9.0,Munshiganj,-14,124.56345508437494
2022.0,10.0,Munshiganj,-15,118.3162004144186
2022.0,11.0,Munshiganj,-16,103.88025110844053
2022.0,12.0,Munshiganj,-17,87.22287599434357
2023.0,1.0,Munshiganj,-17,81.9222223831074
2023.0,2.0,Munshiganj,-16,88.98952147536001
2023.0,3.0,Munshiganj,-16,84.70190932617959
2023.0,4.0,Munshiganj,-15,95.76200448588773
2023.0,5.0,Munshiganj,-14,99.38455850613511
2023.0,6.0,Munshiganj,-13,115.64912744215678
2023.0,7.0,Munshiganj,-13,154.25557945996079
2023.0,8.0,Munshiganj,-13,135.38772780827193
2023.0,9.0,Munshiganj,-14,120.81618800233224
2023.0,10.0,Munshiganj,-15,113.24126189709325
2023.0,11.0,Munshiganj,-16,95.88811259618187
2023.0,12.0,Munshiganj,-17,89.9552866492456
2024.0,1.0,Munshiganj,-17,86.22072055425866
2024.0,2.0,Munshiganj,-16,88.56689879202288
2024.0,3.0,Munshiganj,-16,85.57742355682066
2024.0,4.0,Munshiganj,-15,93.53911347123163
2024.0,5.0,Munshiganj,-14,100.74551750107989
2024.0,6.0,Munshiganj,-13,135.99292861973035
2024.0,7.0,Munshiganj,-13,166.91244273207357
2024.0,8.0,Munshiganj,-13,137.6781325520143
2024.0,9.0,Munshiganj,-14,122.68824493974033
2024.0,10.0,Munshiganj,-15,116.89476325864736
2024.0,11.0,Munshiganj,-16,97.97595567786071
2024.0,12.0,Munshiganj,-17,87.76110938769536
2025.0,1.0,Munshiganj,-17,85.82045970930227
2025.0,2.0,Munshiganj,-16,89.22647329430154
2025.0,3.0,Munshiganj,-16,90.185064697595
2025.0,4.0,Munshiganj,-15,94.67635218334865
2025.0,5.0,Munshiganj,-14,100.61706207825134
2025.0,6.0,Munshiganj,-13,143.67358488080959
2025.0,7.0,Munshiganj,-13,126.7918498049977
2025.0,8.0,Munshiganj,-13,129.1078514432367
2025.0,9.0,Munshiganj,-14,120.02029069509028
2025.0,10.0,Munshiganj,-15,106.49630119525507
2025.0,11.0,Munshiganj,-16,93.08131388781024
2025.0,12.0,Munshiganj,-17,81.93142391913307
2015.0,1.0,Mymensingh,-17,22.021400943661916
2015.0,2.0,Mymensingh,-16,25.618117180422797
2015.0,3.0,Mymensingh,-16,17.6370117363894
2015.0,4.0,Mymensingh,-15,15.307097547204352
2015.0,5.0,Mymensingh,-14,30.448592043359366
2015.0,6.0,Mymensingh,-13,283.0520468687577
2015.0,7.0,Mymensingh,-13,318.8596587986057
2015.0,8.0,Mymensingh,-13,322.21224248199303
2015.0,9.0,Mymensingh,-14,218.23557934422107
2015.0,10.0,Mymensingh,-15,54.23217424171261
2015.0,11.0,Mymensingh,-16,41.74837676303997
2015.0,12.0,Mymensingh,-17,37.80029461341147
2016.0,1.0,Mymensingh,-17,0.0
2016.0,2.0,Mymensingh,-16,23.79792633079809
2016.0,3.0,Mymensingh,-16,19.240608982230388
2016.0,4.0,Mymensingh,-15,22.854123046243096
2016.0,5.0,Mymensingh,-14,47.99345946119792
2016.0,6.0,Mymensingh,-13,78.97031551029026
2016.0,7.0,Mymensingh,-13,507.0700323265284
2016.0,8.0,Mymensingh,-13,238.05465259646522
2016.0,9.0,Mymensingh,-14,102.93512309837627
2016.0,10.0,Mymensingh,-15,64.32586985494794
2016.0,11.0,Mymensingh,-16,47.22939945059359
2016.0,12.0,Mymensingh,-17,36.29516811022134
2017.0,1.0,Mymensingh,-17,25.476863953561576
2017.0,2.0,Mymensingh,-16,23.14424392383961
2017.0,3.0,Mymensingh,-16,20.253067026937803
2017.0,4.0,Mymensingh,-15,35.75477427761948
2017.0,5.0,Mymensingh,-14,71.00828408320693
2017.0,6.0,Mymensingh,-13,152.1826646347349
2017.0,7.0,Mymensingh,-13,343.06455544602477
2017.0,8.0,Mymensingh,-13,595.6524921601105
2017.0,9.0,Mymensingh,-14,188.8506972646906
2017.0,10.0,Mymensingh,-15,112.49670108972887
2017.0,11.0,Mymensingh,-16,56.730894010768985
2017.0,12.0,Mymensingh,-17,36.76355602016314
2018.0,1.0,Mymensingh,-17,30.590618302868407
2018.0,2.0,Mymensingh,-16,31.16666655855545
2018.0,3.0,Mymensingh,-16,23.502630529338994
2018.0,4.0,Mymensingh,-15,33.65204092039291
2018.0,5.0,Mymensingh,-14,84.79137032730543
2018.0,6.0,Mymensingh,-13,134.01087582383582
2018.0,7.0,Mymensingh,-13,179.716694570615
2018.0,8.0,Mymensingh,-13,183.02601655715003
2018.0,9.0,Mymensingh,-14,91.82753164530484
2018.0,10.0,Mymensingh,-15,59.9603634632238
2018.0,11.0,Mymensingh,-16,47.61453962532551
2018.0,12.0,Mymensingh,-17,30.86247372055376
2019.0,1.0,Mymensingh,-17,26.792932612005966
2019.0,2.0,Mymensingh,-16,25.758769218267464
2019.0,3.0,Mymensingh,-16,21.47735534531633
2019.0,4.0,Mymensingh,-15,25.582840369370402
2019.0,5.0,Mymensingh,-14,48.72184916938191
2019.0,6.0,Mymensingh,-13,98.1651270793773
2019.0,7.0,Mymensingh,-13,473.42391130464904
2019.0,8.0,Mymensingh,-13,207.8180286104818
2019.0,9.0,Mymensingh,-14,103.66178474886641
2019.0,10.0,Mymensingh,-15,81.70846818888255
2019.0,11.0,Mymensingh,-16,48.256655991191785
2019.0,12.0,Mymensingh,-17,33.93351982599188
2020.0,1.0,Mymensingh,-17,27.10903658286611
2020.0,2.0,Mymensingh,-16,33.14545135313265
2020.0,3.0,Mymensingh,-16,28.28841706253446
2020.0,4.0,Mymensingh,-15,34.188900028638166
2020.0,5.0,Mymensingh,-14,43.024624417830886
2020.0,6.0,Mymensingh,-13,233.33279064073994
2020.0,7.0,Mymensingh,-13,576.8428084146711
2020.0,8.0,Mymensingh,-13,414.16023175635326
2020.0,9.0,Mymensingh,-14,229.69331647770358
2020.0,10.0,Mymensingh,-15,98.33258462079505
2020.0,11.0,Mymensingh,-16,61.04379790904184
2020.0,12.0,Mymensingh,-17,39.40536263915825
2021.0,1.0,Mymensingh,-17,29.471241221522668
2021.0,2.0,Mymensingh,-16,31.556777463108908
2021.0,3.0,Mymensingh,-16,32.367774029783234
2021.0,4.0,Mymensingh,-15,41.258534081981466
2021.0,5.0,Mymensingh,-14,42.62995205964308
2021.0,6.0,Mymensingh,-13,119.09475865876226
2021.0,7.0,Mymensingh,-13,318.8735782747396
2021.0,8.0,Mymensingh,-13,410.93368635598586
2021.0,9.0,Mymensingh,-14,106.80260690148208
2021.0,10.0,Mymensingh,-15,63.553205593110455
2021.0,11.0,Mymensingh,-16,45.94784740718061
2021.0,12.0,Mymensingh,-17,31.831022861351094
2022.0,1.0,Mymensingh,-17,27.201393701497388
2022.0,2.0,Mymensingh,-16,31.86587179365425
2022.0,3.0,Mymensingh,-16,27.12124632048483
2022.0,4.0,Mymensingh,-15,33.48975861350336
2022.0,5.0,Mymensingh,-14,51.651902711232395
2022.0,6.0,Mymensingh,-13,348.5456873057328
2022.0,7.0,Mymensingh,-13,149.6831467180262
2022.0,8.0,Mymensingh,-13,182.5133757705231
2022.0,9.0,Mymensingh,-14,98.30812829675624
2022.0,10.0,Mymensingh,-15,67.52000964283856
2022.0,11.0,Mymensingh,-16,48.66431415031404
2022.0,12.0,Mymensingh,-17,34.539834266980684
2023.0,1.0,Mymensingh,-17,26.16681017644761
2023.0,2.0,Mymensingh,-16,30.646662544217214
2023.0,3.0,Mymensingh,-16,26.493527054170492
2023.0,4.0,Mymensingh,-15,34.16146808705194
2023.0,5.0,Mymensingh,-14,35.68191869430148
2023.0,6.0,Mymensingh,-13,66.90842174419807
2023.0,7.0,Mymensingh,-13,175.11517820173475
2023.0,8.0,Mymensingh,-13,290.55250865487903
2023.0,9.0,Mymensingh,-14,87.4802694206725
2023.0,10.0,Mymensingh,-15,67.9422196158816
2023.0,11.0,Mymensingh,-16,53.04276633464308
2023.0,12.0,Mymensingh,-17,37.56117700117571
