Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Barisal,-17,360.7263264186386
2015.0,2.0,Barisal,-16,345.14129497030086
2015.0,3.0,Barisal,-16,357.90850302067986
2015.0,4.0,Barisal,-15,338.0065872162489
2015.0,5.0,Barisal,-14,411.29428750261513
2015.0,6.0,Barisal,-13,622.7758255299252
2015.0,7.0,Barisal,-13,524.6140736264477
2015.0,8.0,Barisal,-13,424.69786665541466
2015.0,9.0,Barisal,-14,525.7734623869216
2015.0,10.0,Barisal,-15,384.9550218439564
2015.0,11.0,Barisal,-16,406.16392820369913
2015.0,12.0,Barisal,-17,362.68222631911743
2016.0,1.0,Barisal,-17,138.44975873980553
2016.0,2.0,Barisal,-16,364.35928237449804
2016.0,3.0,Barisal,-16,365.4848932064717
2016.0,4.0,Barisal,-15,377.408996834792
2016.0,5.0,Barisal,-14,513.4398110825367
2016.0,6.0,Barisal,-13,638.0410256174827
2016.0,7.0,Barisal,-13,677.0239710032403
2016.0,8.0,Barisal,-13,738.8509671772789
2016.0,9.0,Barisal,-14,486.3763884767152
2016.0,10.0,Barisal,-15,435.3170861248006
2016.0,11.0,Barisal,-16,384.6862750480234
2016.0,12.0,Barisal,-17,395.0364310181331
2017.0,1.0,Barisal,-17,359.51861151437623
2017.0,2.0,Barisal,-16,380.4371526719129
2017.0,3.0,Barisal,-16,366.92683816996754
2017.0,4.0,Barisal,-15,412.29551446072264
2017.0,5.0,Barisal,-14,393.9256328795569
2017.0,6.0,Barisal,-13,498.09400775732183
2017.0,7.0,Barisal,-13,447.66391364711563
2017.0,8.0,Barisal,-13,714.7391706917356
2017.0,9.0,Barisal,-14,434.6039081850142
2017.0,10.0,Barisal,-15,432.4266591350296
2017.0,11.0,Barisal,-16,399.02744913210745
2017.0,12.0,Barisal,-17,380.4275068663523
2018.0,1.0,Barisal,-17,365.5387965665515
2018.0,2.0,Barisal,-16,374.61497807864936
2018.0,3.0,Barisal,-16,381.6344864818739
2018.0,4.0,Barisal,-15,382.17839138049146
2018.0,5.0,Barisal,-14,412.2815694009915
2018.0,6.0,Barisal,-13,447.7458644874385
2018.0,7.0,Barisal,-13,626.9155796838735
2018.0,8.0,Barisal,-13,515.3087907101178
2018.0,9.0,Barisal,-14,517.2846121301735
2018.0,10.0,Barisal,-15,399.3591377155865
2018.0,11.0,Barisal,-16,417.8967862376644
2018.0,12.0,Barisal,-17,356.2147901814796
2019.0,1.0,Barisal,-17,386.64413620490177
2019.0,2.0,Barisal,-16,354.8745082458945
2019.0,3.0,Barisal,-16,389.6621484985713
2019.0,4.0,Barisal,-15,371.2624607810123
2019.0,5.0,Barisal,-14,452.8786366887404
2019.0,6.0,Barisal,-13,406.5470406532165
2019.0,7.0,Barisal,-13,563.8454084714463
2019.0,8.0,Barisal,-13,495.01414669725756
2019.0,9.0,Barisal,-14,445.89490818956006
2019.0,10.0,Barisal,-15,421.4706601352746
2019.0,11.0,Barisal,-16,393.03893187186713
2019.0,12.0,Barisal,-17,373.9143210223802
2020.0,1.0,Barisal,-17,356.3849905019299
2020.0,2.0,Barisal,-16,381.3044873158354
2020.0,3.0,Barisal,-16,359.0802321657971
2020.0,4.0,Barisal,-15,407.7352688301123
2020.0,5.0,Barisal,-14,388.02551905223623
2020.0,6.0,Barisal,-13,540.035487712726
2020.0,7.0,Barisal,-13,565.8972971929037
2020.0,8.0,Barisal,-13,809.3818147499009
2020.0,9.0,Barisal,-14,459.1235364764893
2020.0,10.0,Barisal,-15,473.5005585451282
2020.0,11.0,Barisal,-16,400.18079322928514
2020.0,12.0,Barisal,-17,401.4607647203123
2021.0,1.0,Barisal,-17,365.6717585406248
2021.0,2.0,Barisal,-16,394.27912966675837
2021.0,3.0,Barisal,-16,375.78880597303896
2021.0,4.0,Barisal,-15,405.4884074306026
2021.0,5.0,Barisal,-14,398.2241689939336
2021.0,6.0,Barisal,-13,493.0721367459021
2021.0,7.0,Barisal,-13,591.1845978942555
2021.0,8.0,Barisal,-13,551.6097986156329
2021.0,9.0,Barisal,-14,530.7837799848227
2021.0,10.0,Barisal,-15,434.4810948987628
2021.0,11.0,Barisal,-16,430.98144932608375
2021.0,12.0,Barisal,-17,391.8799995777495
2022.0,1.0,Barisal,-17,384.7019999735292
