Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Sirajganj,-17,187.19625176767371
2015.0,2.0,Sirajganj,-16,200.8677835224876
2015.0,3.0,Sirajganj,-16,260.7727776829696
2015.0,4.0,Sirajganj,-15,224.75410579525104
2015.0,5.0,Sirajganj,-14,282.92269921659397
2015.0,6.0,Sirajganj,-13,543.4919388982578
2015.0,7.0,Sirajganj,-13,604.1577822100762
2015.0,8.0,Sirajganj,-13,784.6979585504333
2015.0,9.0,Sirajganj,-14,698.4914716157438
2015.0,10.0,Sirajganj,-15,387.57332861060456
2015.0,11.0,Sirajganj,-16,288.4626671154415
2015.0,12.0,Sirajganj,-17,228.94839888419867
2016.0,1.0,Sirajganj,-17,0.0
2016.0,2.0,Sirajganj,-16,255.11170357004445
2016.0,3.0,Sirajganj,-16,269.03781330863234
2016.0,4.0,Sirajganj,-15,299.46777457141576
2016.0,5.0,Sirajganj,-14,334.0470570187004
2016.0,6.0,Sirajganj,-13,585.1913122962815
2016.0,7.0,Sirajganj,-13,1035.528353126522
2016.0,8.0,Sirajganj,-13,765.6788655107733
2016.0,9.0,Sirajganj,-14,664.8462697746478
2016.0,10.0,Sirajganj,-15,546.5556185638634
2016.0,11.0,Sirajganj,-16,309.051793450992
2016.0,12.0,Sirajganj,-17,231.61609895360732
2017.0,1.0,Sirajganj,-17,244.46235900833312
2017.0,2.0,Sirajganj,-16,270.8242319133578
2017.0,3.0,Sirajganj,-16,250.25318943790964
2017.0,4.0,Sirajganj,-15,306.3881070725835
2017.0,5.0,Sirajganj,-14,339.0007502028379
2017.0,6.0,Sirajganj,-13,423.830880393302
2017.0,7.0,Sirajganj,-13,811.7687930913758
2017.0,8.0,Sirajganj,-13,989.8995930913824
2017.0,9.0,Sirajganj,-14,683.4177113655447
2017.0,10.0,Sirajganj,-15,536.7667198426433
2017.0,11.0,Sirajganj,-16,309.475019650234
2017.0,12.0,Sirajganj,-17,218.2348379075826
2018.0,1.0,Sirajganj,-17,225.65963795071605
2018.0,2.0,Sirajganj,-16,280.8379745148324
2018.0,3.0,Sirajganj,-16,256.00824682974877
2018.0,4.0,Sirajganj,-15,279.9862852081879
2018.0,5.0,Sirajganj,-14,305.75696631009487
2018.0,6.0,Sirajganj,-13,385.76636586252323
2018.0,7.0,Sirajganj,-13,646.0119499963315
2018.0,8.0,Sirajganj,-13,701.332472882586
2018.0,9.0,Sirajganj,-14,649.3926722847393
2018.0,10.0,Sirajganj,-15,352.85469755432007
2018.0,11.0,Sirajganj,-16,284.0485224735027
2018.0,12.0,Sirajganj,-17,225.6504755627336
2019.0,1.0,Sirajganj,-17,245.45735137051153
2019.0,2.0,Sirajganj,-16,263.73834070628453
2019.0,3.0,Sirajganj,-16,245.6068731162453
2019.0,4.0,Sirajganj,-15,257.66069723880213
2019.0,5.0,Sirajganj,-14,301.8160603528493
2019.0,6.0,Sirajganj,-13,319.8213425066522
2019.0,7.0,Sirajganj,-13,983.6154578829453
2019.0,8.0,Sirajganj,-13,755.2059296370904
2019.0,9.0,Sirajganj,-14,600.8648027479167
2019.0,10.0,Sirajganj,-15,522.701527982648
2019.0,11.0,Sirajganj,-16,319.2827496612135
2019.0,12.0,Sirajganj,-17,244.93855835831405
2020.0,1.0,Sirajganj,-17,214.08865094041042
2020.0,2.0,Sirajganj,-16,271.9450112803536
2020.0,3.0,Sirajganj,-16,268.51346383666504
2020.0,4.0,Sirajganj,-15,301.3397042164943
2020.0,5.0,Sirajganj,-14,301.343590125697
2020.0,6.0,Sirajganj,-13,451.40935939055214
2020.0,7.0,Sirajganj,-13,1171.4626842218643
2020.0,8.0,Sirajganj,-13,1024.0085252272622
2020.0,9.0,Sirajganj,-14,819.0424958290969
2020.0,10.0,Sirajganj,-15,618.6716379147592
2020.0,11.0,Sirajganj,-16,326.91274597310843
2020.0,12.0,Sirajganj,-17,262.1941272026042
2021.0,1.0,Sirajganj,-17,258.8671284867953
2021.0,2.0,Sirajganj,-16,304.903673144589
2021.0,3.0,Sirajganj,-16,317.3134534404836
2021.0,4.0,Sirajganj,-15,339.589825314618
2021.0,5.0,Sirajganj,-14,331.08842891017554
2021.0,6.0,Sirajganj,-13,403.3878387988893
2021.0,7.0,Sirajganj,-13,700.1433052881705
2021.0,8.0,Sirajganj,-13,672.8857269016851
2021.0,9.0,Sirajganj,-14,642.039926413779
2021.0,10.0,Sirajganj,-15,428.3319341776505
2021.0,11.0,Sirajganj,-16,280.0104941674442
2021.0,12.0,Sirajganj,-17,239.2823553923174
2022.0,1.0,Sirajganj,-17,231.76361546696893
2022.0,2.0,Sirajganj,-16,233.2580313932212
2022.0,3.0,Sirajganj,-16,279.30098384010034
2022.0,4.0,Sirajganj,-15,340.2175548868912
2022.0,5.0,Sirajganj,-14,320.13540626481705
2022.0,6.0,Sirajganj,-13,661.0720203441526
2022.0,7.0,Sirajganj,-13,585.4951534550515
2022.0,8.0,Sirajganj,-13,602.29764770347
2022.0,9.0,Sirajganj,-14,579.2549835932983
2022.0,10.0,Sirajganj,-15,508.64864992591157
2022.0,11.0,Sirajganj,-16,295.10204952297806
2022.0,12.0,Sirajganj,-17,216.8351799456876
2023.0,1.0,Sirajganj,-17,217.99076536207465
2023.0,2.0,Sirajganj,-16,267.07778423085176
2023.0,3.0,Sirajganj,-16,275.81000071822916
2023.0,4.0,Sirajganj,-15,307.73507692212803
2023.0,5.0,Sirajganj,-14,316.2465579755784
2023.0,6.0,Sirajganj,-13,376.28564130579053
2023.0,7.0,Sirajganj,-13,617.4712290196272
2023.0,8.0,Sirajganj,-13,737.9322969123162
2023.0,9.0,Sirajganj,-14,512.5851990010225
2023.0,10.0,Sirajganj,-15,481.14257351765104
2023.0,11.0,Sirajganj,-16,279.8835696415211
2023.0,12.0,Sirajganj,-17,212.99595495773184
2024.0,1.0,Sirajganj,-17,221.2105836231079
2024.0,2.0,Sirajganj,-16,268.8900862183554
2024.0,3.0,Sirajganj,-16,257.24845963401486
2024.0,4.0,Sirajganj,-15,309.1537589125116
2024.0,5.0,Sirajganj,-14,301.7035354840189
2024.0,6.0,Sirajganj,-13,382.2948599169924
2024.0,7.0,Sirajganj,-13,860.8577299566325
2024.0,8.0,Sirajganj,-13,781.4298445197722
2024.0,9.0,Sirajganj,-14,480.9407781919233
2024.0,10.0,Sirajganj,-15,488.33972539658026
2024.0,11.0,Sirajganj,-16,279.4272148730203
2024.0,12.0,Sirajganj,-17,218.18423014636568
2025.0,1.0,Sirajganj,-17,229.6447934259842
2025.0,2.0,Sirajganj,-16,264.5317310662609
2025.0,3.0,Sirajganj,-16,271.41191260842925
2025.0,4.0,Sirajganj,-15,322.6652093202401
2025.0,5.0,Sirajganj,-14,337.7774714751113
2025.0,6.0,Sirajganj,-13,451.6517276137831
2025.0,7.0,Sirajganj,-13,493.3276353397211
2025.0,8.0,Sirajganj,-13,684.6031931494867
2025.0,9.0,Sirajganj,-14,565.3280147138557
2025.0,10.0,Sirajganj,-15,390.94977374865624
2025.0,11.0,Sirajganj,-16,300.05208262319275
2025.0,12.0,Sirajganj,-17,214.84252949476473
2015.0,1.0,Dinajpur,-17,5.387756827745863
2015.0,2.0,Dinajpur,-16,26.108265077745862
2015.0,3.0,Dinajpur,-16,3.442957698502605
2015.0,4.0,Dinajpur,-15,4.326403309030332
2015.0,5.0,Dinajpur,-14,7.549622052726714
2015.0,6.0,Dinajpur,-13,20.34252622197457
2015.0,7.0,Dinajpur,-13,264.24766922176394
2015.0,8.0,Dinajpur,-13,96.06943012581185
2015.0,9.0,Dinajpur,-14,22.820096926834438
2015.0,10.0,Dinajpur,-15,11.85122269349724
2015.0,11.0,Dinajpur,-16,7.841701355120253
2015.0,12.0,Dinajpur,-17,6.035897923602175
2016.0,1.0,Dinajpur,-17,41.12953795610831
2016.0,2.0,Dinajpur,-16,15.817609731414676
2016.0,3.0,Dinajpur,-16,10.565967514855236
2016.0,4.0,Dinajpur,-15,8.252337902290133
2016.0,5.0,Dinajpur,-14,15.728338942907481
2016.0,6.0,Dinajpur,-13,26.87548017661612
2016.0,7.0,Dinajpur,-13,411.9648702345476
2016.0,8.0,Dinajpur,-13,126.55793451328897
2016.0,9.0,Dinajpur,-14,26.173096113001687
2016.0,10.0,Dinajpur,-15,20.84881091015625
2016.0,11.0,Dinajpur,-16,10.576324603940714
2016.0,12.0,Dinajpur,-17,5.9697804264016545
2017.0,1.0,Dinajpur,-17,6.792760336205577
2017.0,2.0,Dinajpur,-16,39.67306804948301
2017.0,3.0,Dinajpur,-16,5.530829840785847
2017.0,4.0,Dinajpur,-15,10.587781453726254
2017.0,5.0,Dinajpur,-14,12.88263347709865
2017.0,6.0,Dinajpur,-13,21.13107846286765
2017.0,7.0,Dinajpur,-13,274.07743293389245
2017.0,8.0,Dinajpur,-13,474.2677994000423
2017.0,9.0,Dinajpur,-14,27.533816534899668
2017.0,10.0,Dinajpur,-15,19.35505502965303
2017.0,11.0,Dinajpur,-16,13.384314849287682
2017.0,12.0,Dinajpur,-17,8.629670259689032
2018.0,1.0,Dinajpur,-17,7.6043939434091605
2018.0,2.0,Dinajpur,-16,40.083536231372555
2018.0,3.0,Dinajpur,-16,7.429414780380668
2018.0,4.0,Dinajpur,-15,11.095092642700674
2018.0,5.0,Dinajpur,-14,18.538663861048565
2018.0,6.0,Dinajpur,-13,26.752025992673875
2018.0,7.0,Dinajpur,-13,68.36919605157398
2018.0,8.0,Dinajpur,-13,237.10501997755821
2018.0,9.0,Dinajpur,-14,26.17253855648361
2018.0,10.0,Dinajpur,-15,15.145945040322456
2018.0,11.0,Dinajpur,-16,11.137298734187343
2018.0,12.0,Dinajpur,-17,6.819808834332874
2019.0,1.0,Dinajpur,-17,6.998961834539675
2019.0,2.0,Dinajpur,-16,57.137603840674764
2019.0,3.0,Dinajpur,-16,7.282833745400581
2019.0,4.0,Dinajpur,-15,10.938111052255666
2019.0,5.0,Dinajpur,-14,14.36727174820006
2019.0,6.0,Dinajpur,-13,25.796135660566023
2019.0,7.0,Dinajpur,-13,532.2565576500308
2019.0,8.0,Dinajpur,-13,268.02852041413126
2019.0,9.0,Dinajpur,-14,24.29097766514246
2019.0,10.0,Dinajpur,-15,15.550870299414061
2019.0,11.0,Dinajpur,-16,9.664191511293659
2019.0,12.0,Dinajpur,-17,7.031963300348498
2020.0,1.0,Dinajpur,-17,6.6231084383348655
2020.0,2.0,Dinajpur,-16,35.20116843903186
2020.0,3.0,Dinajpur,-16,8.17013483416054
2020.0,4.0,Dinajpur,-15,11.706563139495252
2020.0,5.0,Dinajpur,-14,14.993146677634803
2020.0,6.0,Dinajpur,-13,27.97333371670496
2020.0,7.0,Dinajpur,-13,565.5567700964156
2020.0,8.0,Dinajpur,-13,299.1543608989812
2020.0,9.0,Dinajpur,-14,37.81218861224341
2020.0,10.0,Dinajpur,-15,20.182202813767617
2020.0,11.0,Dinajpur,-16,14.160299157284008
2020.0,12.0,Dinajpur,-17,8.556245985117956
2021.0,1.0,Dinajpur,-17,7.426626478067554
2021.0,2.0,Dinajpur,-16,32.36261716669346
2021.0,3.0,Dinajpur,-16,8.55424865588618
2021.0,4.0,Dinajpur,-15,11.957475025019146
2021.0,5.0,Dinajpur,-14,16.58001422665441
2021.0,6.0,Dinajpur,-13,23.427506450654874
2021.0,7.0,Dinajpur,-13,296.2552260791514
2021.0,8.0,Dinajpur,-13,120.20899858630516
2021.0,9.0,Dinajpur,-14,24.613936667237294
2021.0,10.0,Dinajpur,-15,20.517476341689648
2021.0,11.0,Dinajpur,-16,10.909952335910692
2021.0,12.0,Dinajpur,-17,7.490375441973039
2022.0,1.0,Dinajpur,-17,7.030473995921414
2022.0,2.0,Dinajpur,-16,72.15777113059897
2022.0,3.0,Dinajpur,-16,6.3009328033049945
2022.0,4.0,Dinajpur,-15,8.944068447571997
2022.0,5.0,Dinajpur,-14,12.138396501700369
2022.0,6.0,Dinajpur,-13,30.18041209289599
2022.0,7.0,Dinajpur,-13,54.9680635008923
2022.0,8.0,Dinajpur,-13,375.45647308996234
2022.0,9.0,Dinajpur,-14,26.215103585033702
2022.0,10.0,Dinajpur,-15,15.837597248173253
2022.0,11.0,Dinajpur,-16,12.256139657341448
2022.0,12.0,Dinajpur,-17,7.197807199969362
2023.0,1.0,Dinajpur,-17,6.251810230859375
2023.0,2.0,Dinajpur,-16,19.985175449831498
2023.0,3.0,Dinajpur,-16,7.995621036845128
2023.0,4.0,Dinajpur,-15,20.289266970967372
2023.0,5.0,Dinajpur,-14,17.846123935213694
2023.0,6.0,Dinajpur,-13,25.197011057253373
2023.0,7.0,Dinajpur,-13,246.19194844837236
2023.0,8.0,Dinajpur,-13,411.24364484651517
2023.0,9.0,Dinajpur,-14,24.437246271231622
2023.0,10.0,Dinajpur,-15,22.1876781498966
2023.0,11.0,Dinajpur,-16,13.357726713407626
2023.0,12.0,Dinajpur,-17,7.532219483344822
2024.0,1.0,Dinajpur,-17,7.571313817589614
2024.0,2.0,Dinajpur,-16,50.31189636407784
2024.0,3.0,Dinajpur,-16,5.800858994998469
2024.0,4.0,Dinajpur,-15,19.227852704587935
2024.0,5.0,Dinajpur,-14,15.39677033045343
2024.0,6.0,Dinajpur,-13,26.551974909577968
2024.0,7.0,Dinajpur,-13,214.52392928198515
2024.0,8.0,Dinajpur,-13,284.15965604677933
2024.0,9.0,Dinajpur,-14,28.73907078507966
2024.0,10.0,Dinajpur,-15,19.560664663733142
2024.0,11.0,Dinajpur,-16,13.178144903075212
2024.0,12.0,Dinajpur,-17,8.413064229151347
2025.0,1.0,Dinajpur,-17,8.180583039748008
2025.0,2.0,Dinajpur,-16,44.617418453791366
2025.0,3.0,Dinajpur,-16,7.667497441609221
2025.0,4.0,Dinajpur,-15,8.7010656616996
2025.0,5.0,Dinajpur,-14,16.518532497403495
2025.0,6.0,Dinajpur,-13,28.19520731973039
2025.0,7.0,Dinajpur,-13,141.33535649216836
2025.0,8.0,Dinajpur,-13,472.4896143463465
2025.0,9.0,Dinajpur,-14,26.158937217432598
2025.0,10.0,Dinajpur,-15,17.22126782962622
2025.0,11.0,Dinajpur,-16,11.884657244466146
2025.0,12.0,Dinajpur,-17,8.755692740659468
