Year,Month,Class,Threshold,Area_km2
2023.0,4.0,Maulvibazar,-15,37.975376344542724
2023.0,5.0,Maulvibazar,-14,39.11185539561886
2023.0,6.0,Maulvibazar,-13,238.9677190606695
2023.0,7.0,Maulvibazar,-13,370.24529895784633
2023.0,8.0,Maulvibazar,-13,312.2029998792239
2023.0,9.0,Maulvibazar,-14,211.88080410397146
2023.0,10.0,Maulvibazar,-15,149.00737118342906
2023.0,11.0,Maulvibazar,-16,97.86973473732388
2023.0,12.0,Maulvibazar,-17,78.37174402209715
2024.0,1.0,Maulvibazar,-17,38.897358980813415
2024.0,2.0,Maulvibazar,-16,34.15126042739354
2024.0,3.0,Maulvibazar,-16,32.00863246272211
2024.0,4.0,Maulvibazar,-15,59.593495298372396
2024.0,5.0,Maulvibazar,-14,102.43457722130442
2024.0,6.0,Maulvibazar,-13,556.4473473743633
2024.0,7.0,Maulvibazar,-13,573.106686229978
2024.0,8.0,Maulvibazar,-13,526.8547844716254
2024.0,9.0,Maulvibazar,-14,346.80626148877894
2024.0,10.0,Maulvibazar,-15,260.0878787081877
2024.0,11.0,Maulvibazar,-16,147.7982950755782
2024.0,12.0,Maulvibazar,-17,60.905751884294574
2025.0,1.0,Maulvibazar,-17,28.31431712842371
2025.0,2.0,Maulvibazar,-16,23.633222775926765
2025.0,3.0,Maulvibazar,-16,17.192515985148592
2025.0,4.0,Maulvibazar,-15,22.10861921122471
2025.0,5.0,Maulvibazar,-14,106.17750409015018
2025.0,6.0,Maulvibazar,-13,444.26984264620455
2025.0,7.0,Maulvibazar,-13,430.10407503176646
2025.0,8.0,Maulvibazar,-13,385.33898632983244
2025.0,9.0,Maulvibazar,-14,274.7048703333027
2025.0,10.0,Maulvibazar,-15,197.87616150035223
2025.0,11.0,Maulvibazar,-16,119.82597410158165
2025.0,12.0,Maulvibazar,-17,65.6274030412837
2015.0,1.0,Sunamganj,-17,208.6640978515548
2015.0,2.0,Sunamganj,-16,93.08644288234149
2015.0,3.0,Sunamganj,-16,62.579297845898424
2015.0,4.0,Sunamganj,-15,70.58495839900813
2015.0,5.0,Sunamganj,-14,1025.3781184103511
2015.0,6.0,Sunamganj,-13,2350.020172958089
2015.0,7.0,Sunamganj,-13,2138.106407813319
2015.0,8.0,Sunamganj,-13,2213.647884764733
2015.0,9.0,Sunamganj,-14,2241.3280427701534
2015.0,10.0,Sunamganj,-15,1535.4273617306678
2015.0,11.0,Sunamganj,-16,941.1926887289214
2015.0,12.0,Sunamganj,-17,614.7181890303232
2016.0,1.0,Sunamganj,-17,264.9016285578316
2016.0,2.0,Sunamganj,-16,125.9430438413718
2016.0,3.0,Sunamganj,-16,71.2198942306832
2016.0,4.0,Sunamganj,-15,417.1344214365504
2016.0,5.0,Sunamganj,-14,1820.9176054650436
2016.0,6.0,Sunamganj,-13,2124.2394624284584
2016.0,7.0,Sunamganj,-13,2465.269485232278
2016.0,8.0,Sunamganj,-13,2019.1305133513943
2016.0,9.0,Sunamganj,-14,1905.1770594297416
2016.0,10.0,Sunamganj,-15,1617.9924954322194
2016.0,11.0,Sunamganj,-16,1279.3411871838887
2016.0,12.0,Sunamganj,-17,791.4927775163106
2017.0,1.0,Sunamganj,-17,333.11307347423815
2017.0,2.0,Sunamganj,-16,108.53124182939648
2017.0,3.0,Sunamganj,-16,96.4370073372243
2017.0,4.0,Sunamganj,-15,1567.0990770139122
2017.0,5.0,Sunamganj,-14,1894.312684602929
2017.0,6.0,Sunamganj,-13,2230.632106379578
2017.0,7.0,Sunamganj,-13,2313.2966910506193
2017.0,8.0,Sunamganj,-13,2331.938300510499
2017.0,9.0,Sunamganj,-14,2120.804120955645
2017.0,10.0,Sunamganj,-15,1838.4493572086587
2017.0,11.0,Sunamganj,-16,1514.427038194038
2017.0,12.0,Sunamganj,-17,942.937064865847
2018.0,1.0,Sunamganj,-17,512.7093144712854
2018.0,2.0,Sunamganj,-16,214.02318706818312
2018.0,3.0,Sunamganj,-16,103.14283420961245
2018.0,4.0,Sunamganj,-15,111.9507082622128
2018.0,5.0,Sunamganj,-14,615.7119211193129
2018.0,6.0,Sunamganj,-13,2165.4542608430925
2018.0,7.0,Sunamganj,-13,2237.736295347748
2018.0,8.0,Sunamganj,-13,2070.3995469672655
2018.0,9.0,Sunamganj,-14,1889.3090859306262
2018.0,10.0,Sunamganj,-15,1410.1095444122202
2018.0,11.0,Sunamganj,-16,923.3874009065449
2018.0,12.0,Sunamganj,-17,468.3343431503717
2019.0,1.0,Sunamganj,-17,146.32856006873845
2019.0,2.0,Sunamganj,-16,80.63185275892693
2019.0,3.0,Sunamganj,-16,73.2840742668275
2019.0,4.0,Sunamganj,-15,80.07187366264553
2019.0,5.0,Sunamganj,-14,831.4914897980424
2019.0,6.0,Sunamganj,-13,1914.2761670002103
2019.0,7.0,Sunamganj,-13,2543.931338497633
2019.0,8.0,Sunamganj,-13,2127.1195468508054
