Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Chittagong,-17,75.22678229515179
2015.0,2.0,Chittagong,-16,89.19642525382974
2015.0,3.0,Chittagong,-16,77.04207585250853
2015.0,4.0,Chittagong,-15,73.09074156866974
2015.0,5.0,Chittagong,-14,87.42786789934522
2015.0,6.0,Chittagong,-13,163.39854232024348
2015.0,7.0,Chittagong,-13,157.33361355238583
2015.0,8.0,Chittagong,-13,197.66483706205574
2015.0,9.0,Chittagong,-14,121.43926047878003
2015.0,10.0,Chittagong,-15,108.49497525019932
2015.0,11.0,Chittagong,-16,79.98711852127384
2015.0,12.0,Chittagong,-17,85.69566926954667
2016.0,1.0,Chittagong,-17,71.06129414901581
2016.0,2.0,Chittagong,-16,81.11404961878453
2016.0,3.0,Chittagong,-16,72.61476218079439
2016.0,4.0,Chittagong,-15,91.86136216155798
2016.0,5.0,Chittagong,-14,108.53814933792141
2016.0,6.0,Chittagong,-13,154.88593619633505
2016.0,7.0,Chittagong,-13,211.94607223738123
2016.0,8.0,Chittagong,-13,309.59435686767023
2016.0,9.0,Chittagong,-14,127.09848774915761
2016.0,10.0,Chittagong,-15,103.42104191564808
2016.0,11.0,Chittagong,-16,87.07564421571314
2016.0,12.0,Chittagong,-17,76.61883745536542
2017.0,1.0,Chittagong,-17,80.58588859072847
2017.0,2.0,Chittagong,-16,80.65832823184743
2017.0,3.0,Chittagong,-16,86.97162320142468
2017.0,4.0,Chittagong,-15,94.83206985229403
2017.0,5.0,Chittagong,-14,110.9029108616423
2017.0,6.0,Chittagong,-13,173.05719433618248
2017.0,7.0,Chittagong,-13,239.61377332607972
2017.0,8.0,Chittagong,-13,174.73856947290884
2017.0,9.0,Chittagong,-14,467.4620533780027
2017.0,10.0,Chittagong,-15,93.89353312601489
2017.0,11.0,Chittagong,-16,89.7004814040978
2017.0,12.0,Chittagong,-17,75.77391930459946
2018.0,1.0,Chittagong,-17,76.78763043620182
2018.0,2.0,Chittagong,-16,82.64196846180303
2018.0,3.0,Chittagong,-16,81.49010748796346
2018.0,4.0,Chittagong,-15,81.19492277320015
2018.0,5.0,Chittagong,-14,100.72833541911008
2018.0,6.0,Chittagong,-13,158.5711331278224
2018.0,7.0,Chittagong,-13,167.70160420719955
2018.0,8.0,Chittagong,-13,216.54729663942618
2018.0,9.0,Chittagong,-14,112.52602360578665
2018.0,10.0,Chittagong,-15,103.78078390858617
2018.0,11.0,Chittagong,-16,81.86276338334108
2018.0,12.0,Chittagong,-17,78.99174533116968
2019.0,1.0,Chittagong,-17,72.36009256895302
2019.0,2.0,Chittagong,-16,86.46033357973351
2019.0,3.0,Chittagong,-16,81.9038605030906
2019.0,4.0,Chittagong,-15,95.16743119994261
2019.0,5.0,Chittagong,-14,99.13429745605475
2019.0,6.0,Chittagong,-13,130.86276829735365
2019.0,7.0,Chittagong,-13,216.77721481910604
2019.0,8.0,Chittagong,-13,189.23490912585393
2019.0,9.0,Chittagong,-14,139.34911532189804
2019.0,10.0,Chittagong,-15,101.01234903677633
2019.0,11.0,Chittagong,-16,88.7393828377758
2019.0,12.0,Chittagong,-17,76.14867680340083
2020.0,1.0,Chittagong,-17,75.64970257676556
2020.0,2.0,Chittagong,-16,81.39907821216305
2020.0,3.0,Chittagong,-16,84.5656360688918
2020.0,4.0,Chittagong,-15,87.66739530986912
2020.0,5.0,Chittagong,-14,115.23605354641549
