Year,Month,Class,Threshold,Area_km2
2015.0,1.0,Jhenaidah,-17,11.605470248314953
2015.0,2.0,Jhenaidah,-16,13.781411759941792
2015.0,3.0,Jhenaidah,-16,11.553447172016698
2015.0,4.0,Jhenaidah,-15,9.241664745523131
2015.0,5.0,Jhenaidah,-14,13.39757179649587
2015.0,6.0,Jhenaidah,-13,26.090034795699303
2015.0,7.0,Jhenaidah,-13,84.30754875315945
2015.0,8.0,Jhenaidah,-13,83.89254882036231
2015.0,9.0,Jhenaidah,-14,39.21086936187577
2015.0,10.0,Jhenaidah,-15,22.07613222629825
2015.0,11.0,Jhenaidah,-16,21.747412769554224
2015.0,12.0,Jhenaidah,-17,17.55411669837622
2016.0,1.0,Jhenaidah,-17,0.0
2016.0,2.0,Jhenaidah,-16,28.613662317107075
2016.0,3.0,Jhenaidah,-16,13.997542999708948
2016.0,4.0,Jhenaidah,-15,23.88097381042815
2016.0,5.0,Jhenaidah,-14,16.590366627726716
2016.0,6.0,Jhenaidah,-13,21.99985263056067
2016.0,7.0,Jhenaidah,-13,123.17929087241878
2016.0,8.0,Jhenaidah,-13,169.48719954720826
2016.0,9.0,Jhenaidah,-14,50.91212344610909
2016.0,10.0,Jhenaidah,-15,23.892865825222128
2016.0,11.0,Jhenaidah,-16,19.79245540883885
2016.0,12.0,Jhenaidah,-17,15.067132932915909
2017.0,1.0,Jhenaidah,-17,16.190084627408858
2017.0,2.0,Jhenaidah,-16,15.747570710604327
2017.0,3.0,Jhenaidah,-16,14.6588639035769
2017.0,4.0,Jhenaidah,-15,16.875064731889562
2017.0,5.0,Jhenaidah,-14,17.639740824835332
2017.0,6.0,Jhenaidah,-13,19.25368717731694
2017.0,7.0,Jhenaidah,-13,92.77353585265774
2017.0,8.0,Jhenaidah,-13,95.25558599087007
2017.0,9.0,Jhenaidah,-14,26.464151875011495
2017.0,10.0,Jhenaidah,-15,23.585569800662537
2017.0,11.0,Jhenaidah,-16,16.57124983560433
2017.0,12.0,Jhenaidah,-17,13.633991154825368
2018.0,1.0,Jhenaidah,-17,15.739185464280792
2018.0,2.0,Jhenaidah,-16,15.974600362848507
2018.0,3.0,Jhenaidah,-16,14.560055797545191
2018.0,4.0,Jhenaidah,-15,14.762294007900582
2018.0,5.0,Jhenaidah,-14,17.871319846070786
2018.0,6.0,Jhenaidah,-13,23.663488148674944
2018.0,7.0,Jhenaidah,-13,64.08419131043965
2018.0,8.0,Jhenaidah,-13,57.43769000057829
2018.0,9.0,Jhenaidah,-14,24.08782510631511
2018.0,10.0,Jhenaidah,-15,19.339187217149217
2018.0,11.0,Jhenaidah,-16,14.768970466770073
2018.0,12.0,Jhenaidah,-17,12.23281124599418
2019.0,1.0,Jhenaidah,-17,13.245337006701902
2019.0,2.0,Jhenaidah,-16,16.22077518565411
2019.0,3.0,Jhenaidah,-16,12.815514495170804
2019.0,4.0,Jhenaidah,-15,14.833784042980241
2019.0,5.0,Jhenaidah,-14,17.369127885137107
2019.0,6.0,Jhenaidah,-13,20.29279067864584
2019.0,7.0,Jhenaidah,-13,26.126055007042748
2019.0,8.0,Jhenaidah,-13,61.37127256185664
2019.0,9.0,Jhenaidah,-14,15.721228720756741
2019.0,10.0,Jhenaidah,-15,13.947881523705577
2019.0,11.0,Jhenaidah,-16,11.39333399220282
2019.0,12.0,Jhenaidah,-17,8.975352894205733
2020.0,1.0,Jhenaidah,-17,9.846401346269918
2020.0,2.0,Jhenaidah,-16,13.950772895706955
2020.0,3.0,Jhenaidah,-16,11.201078481709564
2020.0,4.0,Jhenaidah,-15,14.191835248594517
2020.0,5.0,Jhenaidah,-14,23.993879035229018
